Method,Delta,COV
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,98.18
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,0.00
ConfGenX UFF,2.375,52.63
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,0.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,27.59
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,80.79
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,57.14
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,81.82
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,76.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,63.64
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,99.34
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,93.33
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,88.89
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,98.96
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,97.62
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,94.29
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,68.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,37.04
ConfGenX UFF,2.375,80.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,45.24
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,81.25
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,88.67
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,91.67
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,94.87
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,80.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,56.25
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,85.19
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,91.74
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,98.08
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,100.00
ConfGenX UFF,2.375,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
ConfGenX MMFF94,0.0,0.00
